mae,top_k,explanation_time,size,mmd,explainer,strategy,method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.005422129365988359,0.5263636363636365,1410.3560264110565,8,0.04915596618682572,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,8,0.03842735290527344,8
0.004438479923879334,0.5970247933884297,2178.080698490143,16,0.032691316348708144,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.037740230560302734,16
0.004146557500526673,0.6086776859504133,3651.085376739502,32,0.024074377124489788,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.12462472915649414,32
0.004021726285139742,0.6112396694214877,6640.036135196686,64,0.03033023760070752,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.07787561416625977,64
0.003910119637773602,0.6173553719008265,12711.977615118027,128,0.032314286721376595,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.1499168872833252,126
0.005421909599458288,0.5295867768595042,1404.0154807567596,8,0.04915596618682572,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,8,0.010837078094482422,8
0.004429014195597818,0.5969421487603306,2154.3672058582306,16,0.032691316348708144,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.031774044036865234,16
0.0041458599765176575,0.6019834710743801,3657.527630329132,32,0.024074377124489788,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.038643836975097656,32
0.0040137005292960985,0.6154545454545455,6658.546715497971,64,0.03033023760070752,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.08323049545288086,64
0.003920661809280026,0.6183471074380166,12558.710519075394,128,0.032314286721376595,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.15383267402648926,126
0.005414867380604449,0.5236363636363637,1403.831693649292,8,0.04915596618682572,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,8,0.02823638916015625,8
0.004434738113505208,0.5936363636363636,2135.6245510578156,16,0.032691316348708144,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.019756078720092773,16
0.004149500344735492,0.6038016528925619,3635.581107378006,32,0.024074377124489788,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.038118600845336914,32
0.00401744348116497,0.6143801652892562,6901.188053846359,64,0.03033023760070752,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.07779860496520996,64
0.00391674099997937,0.621900826446281,13908.363772630692,128,0.032314286721376595,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.15725255012512207,126
0.005413276994045773,0.528595041322314,1546.9192004203796,8,0.04915596618682572,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,8,0.011860132217407227,8
0.004435920796715066,0.595206611570248,2367.680775165558,16,0.032691316348708144,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.02042698860168457,16
0.004149290760354543,0.6032231404958678,4010.467544555664,32,0.024074377124489788,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.07469677925109863,32
0.004023294956363061,0.6158677685950413,7320.103994846344,64,0.03033023760070752,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.08094334602355957,64
0.003916659656100728,0.6183471074380165,13871.118528366089,128,0.032314286721376595,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.16869378089904785,126
0.0054238718685512555,0.5241322314049587,1555.0122935771942,8,0.04915596618682572,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,8,0.011218070983886719,8
0.004436565055980387,0.5959504132231405,2360.2215440273285,16,0.032691316348708144,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.0206146240234375,16
0.004142760372422474,0.6046280991735536,3999.0320138931274,32,0.024074377124489788,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.04089522361755371,32
0.004021295815372527,0.6152892561983471,7342.293661594391,64,0.03033023760070752,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.08075809478759766,64
0.003917538182538491,0.6154545454545455,13830.117397069931,128,0.032314286721376595,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.169295072555542,126
0.005410256262159165,0.5261983471074381,1550.6193208694458,8,0.04915596618682572,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,8,0.01206064224243164,8
0.004432099815395462,0.5938842975206611,2369.2959640026093,16,0.032691316348708144,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.020824193954467773,16
0.004145253408763314,0.6007438016528924,4009.97243142128,32,0.024074377124489788,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.04006147384643555,32
0.0040267060131422535,0.6086776859504133,7355.240434169769,64,0.03033023760070752,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.08143305778503418,64
0.003922754398796553,0.6173553719008265,13860.631258010864,128,0.032314286721376595,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.17144465446472168,126
0.00541872535990581,0.5266942148760331,1562.6939775943756,8,0.04915596618682572,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,8,0.011795282363891602,8
0.004433076980845655,0.593305785123967,2377.2250888347626,16,0.032691316348708144,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.021407604217529297,16
0.004145871365585405,0.6039669421487603,4019.165720462799,32,0.024074377124489788,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.04095315933227539,32
