mae,top_k,explanation_time,size,mmd,explainer,strategy,method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.003506657839128062,0.3656,584.8926618099213,8,0.22631154511892965,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,8,0.008602619171142578,6
0.0029241177546181106,0.44416000000000005,851.8512005805969,16,0.10807514888661274,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.012821197509765625,12
0.002021872746963176,0.592,1371.2047324180603,32,0.045891286363120676,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.028337955474853516,25
0.0017588810135582798,0.6089600000000001,2407.008969068527,64,0.028777307208768865,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.05320453643798828,50
0.0014155205709129681,0.728,4460.047230958939,128,0.013192736767479563,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.09683895111083984,101
0.0035100896687767615,0.36672000000000005,591.5422143936157,8,0.22631154511892965,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,8,0.016119956970214844,6
0.0029255750746230613,0.44272000000000006,841.2664790153503,16,0.10807514888661274,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.044449567794799805,12
0.00201779435930023,0.5924799999999999,1361.3426265716553,32,0.045891286363120676,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.027829408645629883,25
0.0017627175962116612,0.60688,2406.2951271533966,64,0.028777307208768865,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.05364418029785156,50
0.0014202168315333706,0.7256,4443.524032592773,128,0.013192736767479563,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.1989905834197998,101
0.003509323303757283,0.36768,584.1765747070312,8,0.22631154511892965,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,8,0.01975083351135254,6
0.0029202751840672362,0.44496,843.5453948974609,16,0.10807514888661274,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.04536318778991699,12
0.00202399132248621,0.5886399999999999,1360.686023235321,32,0.045891286363120676,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.04740476608276367,25
0.0017602213152517624,0.6059199999999999,2381.320178747177,64,0.028777307208768865,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.06045269966125488,50
0.0014184332995873063,0.7238399999999999,4435.303253173828,128,0.013192736767479563,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.18360543251037598,101
0.003507324645719461,0.36752,582.6538622379303,8,0.22631154511892965,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,8,0.01723337173461914,6
0.0029252902644277398,0.4459200000000001,838.9785463809967,16,0.10807514888661274,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.04113936424255371,12
0.0020166533302607976,0.59088,1359.8563539981842,32,0.045891286363120676,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.02839827537536621,25
0.0017640428987486566,0.60624,2377.2722845077515,64,0.028777307208768865,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.15541362762451172,50
0.0014154871487352663,0.7288,4393.397913694382,128,0.013192736767479563,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.17552828788757324,101
0.0035066630559502754,0.36528,579.1264250278473,8,0.22631154511892965,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,8,0.015702009201049805,6
0.0029218666326010015,0.44608000000000003,830.6044223308563,16,0.10807514888661274,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.09839606285095215,12
0.002022036684858668,0.5945600000000001,1342.4343621730804,32,0.045891286363120676,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.04913616180419922,25
0.0017609750752349454,0.6070399999999999,2362.9358699321747,64,0.028777307208768865,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.06488323211669922,50
0.0014186609477058682,0.72624,4385.499316930771,128,0.013192736767479563,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.13168621063232422,101
0.0035071242381275857,0.36800000000000005,577.7566390037537,8,0.22631154511892965,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,8,0.018191099166870117,6
0.0029228348570167918,0.44496,832.6099536418915,16,0.10807514888661274,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.015175104141235352,12
0.0020195600642878165,0.592,1340.7166101932526,32,0.045891286363120676,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.028844594955444336,25
0.0017640302641900717,0.60496,2358.8060116767883,64,0.028777307208768865,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.05788755416870117,50
0.0014201507339992136,0.7251199999999999,4379.470103025436,128,0.013192736767479563,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.11454272270202637,101
0.0035064056873422103,0.3664,576.2383975982666,8,0.22631154511892965,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,8,0.01302027702331543,6
0.0029179567562085526,0.44432000000000005,829.3873326778412,16,0.10807514888661274,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.014412403106689453,12
0.0020236338374285557,0.5923200000000001,1344.5754294395447,32,0.045891286363120676,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.028598785400390625,25
0.0017614459995379426,0.60768,2364.6449937820435,64,0.028777307208768865,shapiq,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.0574498176574707,50
