mae,top_k,explanation_time,size,mmd,explainer,strategy,method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.007091844257072249,0.511279296875,2868.0562329292297,16,0.01653765898552023,shapiq,kernel,kernel_thinning,gaussian,4,32,16.0,0.26432228088378906,16
0.005724140251868668,0.6056152343750001,4623.479484319687,32,0.007645490250177744,shapiq,kernel,kernel_thinning,gaussian,4,32,32.0,0.26818013191223145,32
0.004654836203379294,0.6753906249999999,8169.909663915634,64,0.0030664237529589022,shapiq,kernel,kernel_thinning,gaussian,4,32,64.0,0.29973554611206055,64
0.004366030370791223,0.697509765625,15222.681107282639,128,0.0012166944440876182,shapiq,kernel,kernel_thinning,gaussian,4,32,128.0,0.27540016174316406,126
0.004142813792638646,0.718505859375,29406.55216240883,256,0.0005434876117616505,shapiq,kernel,kernel_thinning,gaussian,4,32,256.0,0.26276707649230957,253
0.02852730555963527,0.052490234375,2851.243315219879,16,1.096917051522271,shapiq,kernel,kernel_thinning,sobolev,4,32,16.0,0.8309576511383057,1
0.028497464218639853,0.05332031250000001,4626.48894739151,32,1.096917051522271,shapiq,kernel,kernel_thinning,sobolev,4,32,32.0,0.7292907238006592,1
0.028510845341587,0.053076171875,8171.220051050186,64,1.096917051522271,shapiq,kernel,kernel_thinning,sobolev,4,32,64.0,0.7267653942108154,1
0.028532710074667466,0.05390625,15385.06071805954,128,1.0969170515222713,shapiq,kernel,kernel_thinning,sobolev,4,32,128.0,0.7837703227996826,1
0.028520417626519735,0.05107421875,29686.815522670746,256,1.096917051522271,shapiq,kernel,kernel_thinning,sobolev,4,32,256.0,0.7294702529907227,1
0.007080600085677374,0.49775390625,2832.599730491638,16,0.01749172906773533,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,0.2931859493255615,16
0.0057062550022308695,0.60498046875,4595.764987945557,32,0.00873729335912038,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,0.28824710845947266,32
0.004664919408055013,0.6712402343749999,8115.732355117798,64,0.002846792135551446,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,64.0,0.24896454811096191,64
0.0044161296670516,0.6919433593750001,15374.946928977966,128,0.0013111288492442807,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,128.0,0.26224613189697266,128
0.004045222584976104,0.7240234375000001,29470.663185358047,256,0.000535068074743128,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,256.0,0.25844264030456543,253
0.007599834508642483,0.509716796875,2825.315343141556,16,0.016943367833400946,shapiq,kernel,kernel_thinning,matern,4,32,16.0,0.34376001358032227,16
0.005519815638910631,0.5992675781250001,4581.304385662079,32,0.00694169524546423,shapiq,kernel,kernel_thinning,matern,4,32,32.0,0.4076080322265625,32
0.004930923418502324,0.658984375,8094.554670333862,64,0.0028084229098058744,shapiq,kernel,kernel_thinning,matern,4,32,64.0,0.3416578769683838,64
0.00440287869945875,0.69755859375,15129.24234867096,128,0.0010316448156651448,shapiq,kernel,kernel_thinning,matern,4,32,128.0,0.3457808494567871,128
0.0040550304938194465,0.7237792968750001,28987.62393784523,256,0.0004894015027018805,shapiq,kernel,kernel_thinning,matern,4,32,256.0,0.36071038246154785,256
0.007092576141368538,0.50859375,2769.802542924881,16,0.01653765898552023,shapiq,kernel,kernel_thinning,gaussian,4,32,16.0,0.3134458065032959,16
0.005662992448880378,0.5960449218749999,4498.769805669785,32,0.007699221158672831,shapiq,kernel,kernel_thinning,gaussian,4,32,32.0,0.25717782974243164,32
0.0046906862860506835,0.6605468750000001,7925.657691955566,64,0.0029039205489452824,shapiq,kernel,kernel_thinning,gaussian,4,32,64.0,0.26282548904418945,64
0.004524659366952074,0.687939453125,14781.22299528122,128,0.001167936252458257,shapiq,kernel,kernel_thinning,gaussian,4,32,128.0,0.2905309200286865,126
0.004130227882209226,0.7197753906250001,28575.510068893433,256,0.0006108960636901362,shapiq,kernel,kernel_thinning,gaussian,4,32,256.0,0.28174281120300293,252
0.028522093698880965,0.053857421875,2777.1526691913605,16,1.096917051522271,shapiq,kernel,kernel_thinning,sobolev,4,32,16.0,0.765676736831665,1
0.02852984360185798,0.052685546875,4550.840541124344,32,1.096917051522271,shapiq,kernel,kernel_thinning,sobolev,4,32,32.0,0.70351243019104,1
0.02853904440330823,0.053955078125,7942.657473564148,64,1.096917051522271,shapiq,kernel,kernel_thinning,sobolev,4,32,64.0,0.7071342468261719,1
0.02854640091443031,0.052197265625,14837.389098405838,128,1.0969170515222713,shapiq,kernel,kernel_thinning,sobolev,4,32,128.0,0.7161707878112793,1
0.019959910196700778,0.10166015625,28500.388381958008,256,1.059611939576496,shapiq,kernel,kernel_thinning,sobolev,4,32,256.0,0.7468702793121338,1
0.007074285387854869,0.498681640625,2777.737504720688,16,0.01749172906773533,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,0.29904675483703613,16
0.005703700014465125,0.60595703125,4555.069394111633,32,0.00873729335912038,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,0.24729514122009277,32
0.004684470637278056,0.662109375,7969.357490301132,64,0.002999837093726032,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,64.0,0.24620985984802246,64
0.004293338160407167,0.699951171875,14864.810459136963,128,0.0011398574611046208,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,128.0,0.3084142208099365,128
0.004040110733496789,0.727001953125,28576.227471351624,256,0.00048730519615031165,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,256.0,0.30840373039245605,256
