mae,top_k,explanation_time,size,mmd,explainer,strategy,method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.009299792778949035,0.9083007812500001,709.0847363471985,16,0.01653765898552023,shap,kernel,kernel_thinning,gaussian,4,32,16.0,0.31809496879577637,16
0.007661775039446521,0.9214843750000001,979.5731852054596,32,0.007645490250177744,shap,kernel,kernel_thinning,gaussian,4,32,32.0,0.266143798828125,32
0.006118425342043561,0.9444824218750001,1632.9772078990936,64,0.0030664237529589022,shap,kernel,kernel_thinning,gaussian,4,32,64.0,0.2682056427001953,64
0.005221948140171803,0.952392578125,2916.8770110607147,128,0.0012166944440876182,shap,kernel,kernel_thinning,gaussian,4,32,128.0,0.2712099552154541,126
0.00503335868282133,0.95283203125,5554.0878665447235,256,0.0005434876117616505,shap,kernel,kernel_thinning,gaussian,4,32,256.0,0.2697031497955322,253
0.069273657800336,0.501806640625,638.2375950813293,16,1.096917051522271,shap,kernel,kernel_thinning,sobolev,4,32,16.0,0.7494416236877441,1
0.06920097935880404,0.5017578125,941.274521112442,32,1.096917051522271,shap,kernel,kernel_thinning,sobolev,4,32,32.0,0.732891321182251,1
0.06929434026964261,0.503125,1628.4724600315094,64,1.096917051522271,shap,kernel,kernel_thinning,sobolev,4,32,64.0,0.7311298847198486,1
0.06922622673362974,0.504736328125,2912.4058895111084,128,1.0969170515222713,shap,kernel,kernel_thinning,sobolev,4,32,128.0,0.7364470958709717,1
0.0692522200452689,0.504248046875,5549.221346616745,256,1.096917051522271,shap,kernel,kernel_thinning,sobolev,4,32,256.0,0.7286684513092041,1
0.009854592748877799,0.8973632812500001,708.324943780899,16,0.01749172906773533,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,0.26441216468811035,16
0.00744170873847239,0.9264160156250001,1035.705309867859,32,0.00873729335912038,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,0.25249457359313965,32
0.005902313552992511,0.94111328125,1689.1777336597443,64,0.002846792135551446,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,64.0,0.25496935844421387,64
0.005341745033251483,0.950390625,3065.4164340496063,128,0.0013111288492442807,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,128.0,0.2520101070404053,128
0.00501836968224343,0.9540527343750002,5802.105005502701,256,0.000535068074743128,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,256.0,0.2554905414581299,253
0.009902059027011953,0.9028808593750002,737.6758587360382,16,0.016943367833400946,shap,kernel,kernel_thinning,matern,4,32,16.0,0.3736250400543213,16
0.0071779713679440485,0.9280761718750001,1065.650042295456,32,0.00694169524546423,shap,kernel,kernel_thinning,matern,4,32,32.0,0.33568906784057617,32
0.006118906147640855,0.941845703125,1749.0770528316498,64,0.0028084229098058744,shap,kernel,kernel_thinning,matern,4,32,64.0,0.34932446479797363,64
0.005325603472653387,0.9491210937500001,3067.506222486496,128,0.0010316448156651448,shap,kernel,kernel_thinning,matern,4,32,128.0,0.3395869731903076,128
0.004918368409980338,0.9529785156250001,5740.995151996613,256,0.0004894015027018805,shap,kernel,kernel_thinning,matern,4,32,256.0,0.3384735584259033,256
0.009291746290204907,0.9076171875000001,724.7336871623993,16,0.01653765898552023,shap,kernel,kernel_thinning,gaussian,4,32,16.0,0.2721290588378906,16
0.007541276551502816,0.9219238281250001,1047.696501493454,32,0.007699221158672831,shap,kernel,kernel_thinning,gaussian,4,32,32.0,0.2672576904296875,32
0.005964471619094689,0.9435058593750001,1679.6795845031738,64,0.0029039205489452824,shap,kernel,kernel_thinning,gaussian,4,32,64.0,0.2681553363800049,64
0.005267647277603815,0.9491210937500001,2916.565494298935,128,0.001167936252458257,shap,kernel,kernel_thinning,gaussian,4,32,128.0,0.26918935775756836,126
0.005097936474664784,0.9494140625,5598.416561365128,256,0.0006108960636901362,shap,kernel,kernel_thinning,gaussian,4,32,256.0,0.2723681926727295,252
0.06927582626030945,0.50126953125,635.8724374771118,16,1.096917051522271,shap,kernel,kernel_thinning,sobolev,4,32,16.0,0.7396335601806641,1
0.06926994489309403,0.502978515625,957.2975342273712,32,1.096917051522271,shap,kernel,kernel_thinning,sobolev,4,32,32.0,0.729705810546875,1
0.06924387276113515,0.50458984375,1628.2236981391907,64,1.096917051522271,shap,kernel,kernel_thinning,sobolev,4,32,64.0,0.7311248779296875,1
0.06931033828596289,0.5015624999999999,2922.899035692215,128,1.0969170515222713,shap,kernel,kernel_thinning,sobolev,4,32,128.0,0.7346224784851074,1
0.0651692409049671,0.50625,5453.499425172806,256,1.059611939576496,shap,kernel,kernel_thinning,sobolev,4,32,256.0,0.7321767807006836,1
0.009803212134106924,0.89716796875,692.8177146911621,16,0.01749172906773533,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,0.26152777671813965,16
0.007446308678856137,0.927978515625,1014.308876991272,32,0.00873729335912038,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,0.25286293029785156,32
0.006109821219775808,0.939697265625,1657.385945558548,64,0.002999837093726032,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,64.0,0.2568240165710449,64
0.005206886763701426,0.9505859375000001,2928.2378334999084,128,0.0011398574611046208,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,128.0,0.2628309726715088,128
0.004920835773523577,0.9518066406250001,5625.3404858112335,256,0.00048730519615031165,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,256.0,0.2552952766418457,256
0.009915058615312012,0.904052734375,712.5381019115448,16,0.016943367833400946,shap,kernel,kernel_thinning,matern,4,32,16.0,0.3451080322265625,16
