mae,top_k,explanation_time,size,mmd,explainer,strategy,method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.0004661042535774687,1.0,40.205082416534424,8,0.012939788502759453,sage,permutation,kernel_thinning,gaussian,4,32,8.0,0.015452384948730469,8
0.00018857690348388661,1.0,83.31518125534058,16,0.006044233269741683,sage,permutation,kernel_thinning,gaussian,4,32,16.0,0.010010719299316406,16
0.0006543528420449867,1.0,151.1414384841919,32,0.002030012279014004,sage,permutation,kernel_thinning,gaussian,4,32,32.0,0.009925603866577148,31
0.00046847159572098164,1.0,296.15630769729614,64,0.0012691494163955541,sage,permutation,kernel_thinning,gaussian,4,32,64.0,0.009648323059082031,62
7.92399323927944e-05,1.0,587.8349566459656,128,0.0008703420416974472,sage,permutation,kernel_thinning,gaussian,4,32,128.0,0.019462108612060547,125
0.02949392185924073,0.6,27.419785261154175,8,0.9723747612771613,sage,permutation,kernel_thinning,sobolev,4,32,8.0,0.023340702056884766,2
0.02882158319456729,0.6,54.65234112739563,16,0.9723747612771613,sage,permutation,kernel_thinning,sobolev,4,32,16.0,0.020868539810180664,2
0.02670062345848061,0.6,129.33182334899902,32,0.9089432725668722,sage,permutation,kernel_thinning,sobolev,4,32,32.0,0.041799306869506836,2
0.026920626093152458,0.6,248.02366018295288,64,0.9089432725668722,sage,permutation,kernel_thinning,sobolev,4,32,64.0,0.02334308624267578,2
0.026794105829678807,0.6,529.5741381645203,128,0.9089432725668722,sage,permutation,kernel_thinning,sobolev,4,32,128.0,0.020457029342651367,2
0.0012495916508097648,1.0,33.39032769203186,8,0.0149821767932391,sage,permutation,kernel_thinning,inverse_multiquadric,4,32,8.0,0.00884699821472168,8
0.0001727093911133195,1.0,69.2080512046814,16,0.004205268711188759,sage,permutation,kernel_thinning,inverse_multiquadric,4,32,16.0,0.012982368469238281,16
0.0012249638792513036,1.0,134.0198211669922,32,0.0021797100338328823,sage,permutation,kernel_thinning,inverse_multiquadric,4,32,32.0,0.00921320915222168,31
0.0001379697005608291,1.0,270.5398528575897,64,0.001185376743126132,sage,permutation,kernel_thinning,inverse_multiquadric,4,32,64.0,0.008795738220214844,64
0.00040639154607997126,1.0,527.5446133613586,128,0.0007699509981177188,sage,permutation,kernel_thinning,inverse_multiquadric,4,32,128.0,0.008848190307617188,124
0.0008094219940340881,1.0,31.126941919326782,8,0.015062052083625876,sage,permutation,kernel_thinning,matern,4,32,8.0,0.013866186141967773,8
0.0008297779081544935,1.0,56.340299129486084,16,0.005433885222006829,sage,permutation,kernel_thinning,matern,4,32,16.0,0.012334823608398438,16
0.000850098869558964,1.0,123.88950610160828,32,0.002991823888023215,sage,permutation,kernel_thinning,matern,4,32,32.0,0.01247715950012207,32
0.000370523854406404,1.0,232.92462754249573,64,0.0014556259009499417,sage,permutation,kernel_thinning,matern,4,32,64.0,0.012393951416015625,64
0.000249602010312598,1.0,525.5350461006165,128,0.0008174039992487891,sage,permutation,kernel_thinning,matern,4,32,128.0,0.012509346008300781,128
0.0006519333380624299,1.0,32.48822569847107,8,0.012939788502759453,sage,permutation,kernel_thinning,gaussian,4,32,8.0,0.009690999984741211,8
0.0007088432627091754,1.0,56.51762104034424,16,0.006044233269741683,sage,permutation,kernel_thinning,gaussian,4,32,16.0,0.009535074234008789,16
0.0003942814682355776,1.0,125.60921049118042,32,0.002231367897382097,sage,permutation,kernel_thinning,gaussian,4,32,32.0,0.009557247161865234,32
0.0004598573513785121,1.0,248.08956384658813,64,0.0013600461264551278,sage,permutation,kernel_thinning,gaussian,4,32,64.0,0.009785652160644531,64
0.0007816432157534303,1.0,501.41651225090027,128,0.0008684113010506422,sage,permutation,kernel_thinning,gaussian,4,32,128.0,0.014536142349243164,120
0.02967933242013561,0.6,25.373937368392944,8,0.9723747612771613,sage,permutation,kernel_thinning,sobolev,4,32,8.0,0.05345034599304199,2
0.02920452106893457,0.6,45.56289505958557,16,0.9723747612771613,sage,permutation,kernel_thinning,sobolev,4,32,16.0,0.020516633987426758,2
0.026748528499848927,0.6,119.4763081073761,32,0.9089432725668722,sage,permutation,kernel_thinning,sobolev,4,32,32.0,0.0205686092376709,2
0.03879726072585551,0.6,0.9219772815704346,64,0.9089432725668722,sage,permutation,kernel_thinning,sobolev,4,32,64.0,0.02049422264099121,2
0.027099445355872623,0.6,483.8825058937073,128,0.9089432725668722,sage,permutation,kernel_thinning,sobolev,4,32,128.0,0.020396709442138672,2
0.0011588530674938669,1.0,35.27258086204529,8,0.0149821767932391,sage,permutation,kernel_thinning,inverse_multiquadric,4,32,8.0,0.020522594451904297,8
0.0007053764108288626,1.0,53.50682830810547,16,0.004205268711188759,sage,permutation,kernel_thinning,inverse_multiquadric,4,32,16.0,0.008717060089111328,16
0.0005400326563611713,1.0,121.40093207359314,32,0.002943023767032482,sage,permutation,kernel_thinning,inverse_multiquadric,4,32,32.0,0.008659601211547852,32
0.0004247222612411636,1.0,253.47042155265808,64,0.00121436767481653,sage,permutation,kernel_thinning,inverse_multiquadric,4,32,64.0,0.015645742416381836,64
0.0001101277255673696,1.0,560.3777842521667,128,0.0008409531447753915,sage,permutation,kernel_thinning,inverse_multiquadric,4,32,128.0,0.008828878402709961,126
0.001027376137706181,1.0,33.63506889343262,8,0.015062052083625876,sage,permutation,kernel_thinning,matern,4,32,8.0,0.026348352432250977,8
0.0003220123357047968,1.0,64.18047261238098,16,0.005433885222006829,sage,permutation,kernel_thinning,matern,4,32,16.0,0.012293577194213867,16
