mae,top_k,explanation_time,size,mmd,explainer,strategy,method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.002917021280154586,0.945751953125,428.7581784725189,32,0.014534014104464477,expected_gradients,na,kernel_thinning,gaussian,4,32,32.0,6.268879175186157,32
0.0013219178654253483,0.9735351562500001,685.8157939910889,64,0.006374078177268594,expected_gradients,na,kernel_thinning,gaussian,4,32,64.0,6.25307297706604,64
0.0016078511252999306,0.9687988281250001,1317.7385885715485,128,0.002748874246347399,expected_gradients,na,kernel_thinning,gaussian,4,32,128.0,6.563366174697876,128
0.0009996293811127543,0.9796386718750001,2128.8942618370056,256,0.0012486437056120625,expected_gradients,na,kernel_thinning,gaussian,4,32,256.0,6.431747913360596,255
0.0007202788256108761,0.98603515625,3357.8828325271606,512,0.0005713816966844698,expected_gradients,na,kernel_thinning,gaussian,4,32,512.0,6.75712513923645,509
0.0747278481721878,0.4345703125,457.77630281448364,32,0.9083117226856505,expected_gradients,na,kernel_thinning,sobolev,4,32,32.0,40.08873772621155,1
0.0747278481721878,0.4345703125,726.4453411102295,64,0.9083117226856505,expected_gradients,na,kernel_thinning,sobolev,4,32,64.0,38.489367723464966,1
0.08442012220621109,0.4546875,1345.1778087615967,128,0.9205479497284769,expected_gradients,na,kernel_thinning,sobolev,4,32,128.0,38.327885389328,1
0.02582085318863392,0.693115234375,2104.813350200653,256,0.42661064902889034,expected_gradients,na,kernel_thinning,sobolev,4,32,256.0,39.39116168022156,2
0.02582085318863392,0.693115234375,3404.2239558696747,512,0.42661064902888995,expected_gradients,na,kernel_thinning,sobolev,4,32,512.0,38.38343858718872,2
0.0026802027132362127,0.947802734375,467.2983343601227,32,0.014425767624217434,expected_gradients,na,kernel_thinning,inverse_multiquadric,4,32,32.0,6.163236379623413,32
0.0021173309069126844,0.959912109375,735.900618314743,64,0.006556856043395898,expected_gradients,na,kernel_thinning,inverse_multiquadric,4,32,64.0,6.1369898319244385,64
0.0012241255026310682,0.9731933593750001,1333.5890100002289,128,0.0029392037653894754,expected_gradients,na,kernel_thinning,inverse_multiquadric,4,32,128.0,6.133763790130615,128
0.0008818263304419816,0.984326171875,2113.357807159424,256,0.0012792972755465981,expected_gradients,na,kernel_thinning,inverse_multiquadric,4,32,256.0,6.412978410720825,256
0.0006706865970045328,0.9841796875000001,3368.3410284519196,512,0.0005761734294705279,expected_gradients,na,kernel_thinning,inverse_multiquadric,4,32,512.0,6.444532871246338,510
0.0030883389990776777,0.9397460937500001,471.4855546951294,32,0.01397577672498096,expected_gradients,na,kernel_thinning,matern,4,32,32.0,7.9662463665008545,32
0.0019409488886594772,0.96142578125,741.9552335739136,64,0.006104835045795842,expected_gradients,na,kernel_thinning,matern,4,32,64.0,8.202776193618774,64
0.0008576153195463121,0.983935546875,1350.0322024822235,128,0.002734887777432249,expected_gradients,na,kernel_thinning,matern,4,32,128.0,8.139946222305298,128
0.0007980525842867792,0.98251953125,2126.2480177879333,256,0.0012189409390113148,expected_gradients,na,kernel_thinning,matern,4,32,256.0,7.971756219863892,256
0.000629596586804837,0.985302734375,3374.380035638809,512,0.0005458949067002616,expected_gradients,na,kernel_thinning,matern,4,32,512.0,8.015333652496338,512
0.002917021280154586,0.945751953125,487.28100633621216,32,0.014534014104464477,expected_gradients,na,kernel_thinning,gaussian,4,32,32.0,6.72761344909668,32
0.0013219178654253483,0.9735351562500001,748.2190237045288,64,0.006374078177268594,expected_gradients,na,kernel_thinning,gaussian,4,32,64.0,6.360606908798218,64
0.0011777739273384213,0.97724609375,1338.697125196457,128,0.002777973954808499,expected_gradients,na,kernel_thinning,gaussian,4,32,128.0,6.376331090927124,128
0.0008490614127367735,0.981884765625,2140.662024974823,256,0.0012412275683982843,expected_gradients,na,kernel_thinning,gaussian,4,32,256.0,6.375790357589722,254
0.0008879521046765149,0.98193359375,3394.8677229881287,512,0.0005635223083053642,expected_gradients,na,kernel_thinning,gaussian,4,32,512.0,6.440439939498901,506
0.0747278481721878,0.4345703125,498.16656851768494,32,0.9083117226856505,expected_gradients,na,kernel_thinning,sobolev,4,32,32.0,38.41206216812134,1
0.0747278481721878,0.4345703125,767.0964803695679,64,0.9083117226856505,expected_gradients,na,kernel_thinning,sobolev,4,32,64.0,38.44912505149841,1
0.08442012220621109,0.4546875,1388.972401380539,128,0.9205479497284769,expected_gradients,na,kernel_thinning,sobolev,4,32,128.0,38.175133228302,1
0.08442012220621109,0.4546875,2144.1310782432556,256,0.920547949728477,expected_gradients,na,kernel_thinning,sobolev,4,32,256.0,38.44721245765686,1
0.08442012220621109,0.4546875,3451.621241569519,512,0.920547949728477,expected_gradients,na,kernel_thinning,sobolev,4,32,512.0,38.36254358291626,1
0.0026802027132362127,0.947802734375,511.5541625022888,32,0.014425767624217434,expected_gradients,na,kernel_thinning,inverse_multiquadric,4,32,32.0,6.02555775642395,32
0.0021173309069126844,0.959912109375,778.901328086853,64,0.006556856043395898,expected_gradients,na,kernel_thinning,inverse_multiquadric,4,32,64.0,6.314793109893799,64
0.0010707464534789324,0.976416015625,1382.0155317783356,128,0.0029339350598756586,expected_gradients,na,kernel_thinning,inverse_multiquadric,4,32,128.0,6.050756454467773,128
0.0009387425961904228,0.9806152343750001,2143.3084881305695,256,0.00127409540622897,expected_gradients,na,kernel_thinning,inverse_multiquadric,4,32,256.0,6.436465501785278,256
0.0007345550693571568,0.98408203125,3455.826381444931,512,0.0005784418333188435,expected_gradients,na,kernel_thinning,inverse_multiquadric,4,32,512.0,8.018255472183228,509
