mae,top_k,explanation_time,size,mmd,explainer,strategy,method,data_modification_method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.12957225675024056,1.0,4.065376281738281,10,0.0454800052537766,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,4,0.010981082916259766,10
0.12031219587770059,1.0,3.880626916885376,20,0.019255352066890496,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,8,0.010520219802856445,20
0.040080744696226,0.8,7.170321941375732,40,0.008145082398362757,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,16,0.010464906692504883,40
0.035929729662966196,1.0,14.100577592849731,80,0.00414033654970003,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,32,0.010162115097045898,79
0.04430258003672077,1.0,25.680618286132812,160,0.0025161908511546205,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,64,0.010243892669677734,149
0.03976903790144749,1.0,47.28109622001648,320,0.002353336027271946,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,128,0.009381532669067383,320
0.15476717451194985,0.8,2.3055338859558105,10,0.03365574239237834,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,4,0.011092185974121094,10
0.09762162667148598,1.0,2.2479915618896484,20,0.01818194166987641,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,8,0.010366201400756836,20
0.03481039507811772,0.8,6.654890775680542,40,0.007639583584592768,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,16,0.01022195816040039,40
0.03557190730035526,1.0,12.354760646820068,80,0.003812616302371341,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,32,0.010525703430175781,75
0.051604988514218554,0.8,24.03557062149048,160,0.003093530622744478,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,64,0.010454416275024414,153
0.0260919108286885,1.0,48.24350023269653,320,0.0027986157740513273,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,128,0.00985574722290039,320
0.5166750950642611,0.8,0.7961032390594482,10,0.052753299442614976,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,4,0.010325908660888672,10
0.09704001822150193,1.0,3.6005992889404297,20,0.020611031757717058,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,8,0.010039091110229492,20
0.03255799530350228,1.0,6.621904134750366,40,0.005930207229333517,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,16,0.01018071174621582,40
0.03646066279450488,0.8,12.679056644439697,80,0.004293337366492844,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,32,0.010766267776489258,79
0.04827896243735116,0.8,23.75541400909424,160,0.0023776645821490527,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,64,0.010352849960327148,146
0.04750363538495845,0.8,46.35360383987427,320,0.0024822107252341352,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,128,0.009934663772583008,320
0.2707077534215927,1.0,1.5690948963165283,10,0.0510749507309296,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,4,0.010791540145874023,10
0.04524246292462847,1.0,3.636648654937744,20,0.018127023712947166,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,8,0.010058164596557617,20
0.03413635605290433,1.0,9.220972299575806,40,0.00577062391406763,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,16,0.010484933853149414,40
0.020323724578492436,0.8,12.86617398262024,80,0.003870781675756163,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,32,0.011053800582885742,79
0.01729523583960065,1.0,23.591073036193848,160,0.0028421881684466133,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,64,0.010901212692260742,152
0.024899951677279777,1.0,46.33814287185669,320,0.002019797212689578,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,128,0.009751319885253906,320
0.29308383928800713,0.8,1.435359001159668,10,0.03995290010622671,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,4,0.010248422622680664,10
0.09422575549465773,1.0,3.7368898391723633,20,0.016816696921556407,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,8,0.010944366455078125,20
