mae,top_k,explanation_time,size,mmd,explainer,strategy,method,data_modification_method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.026634529289384687,0.8727050781250001,104.14078378677368,16,0.027550865693874993,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,16,58.58290243148804,1
0.028102555772786496,0.88544921875,181.34415078163147,32,0.02339066675470136,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,58.979294776916504,1
0.012000392949563819,0.8749023437500002,309.54111409187317,64,0.009274891975513233,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,56.74895668029785,1
0.01225774273589738,0.9296875000000001,579.6955032348633,128,0.0028190012691358124,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,59.401875734329224,1
0.010639732520854697,0.9305664062500001,1167.4203944206238,256,0.0017226068586114751,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,57.895601749420166,1
0.026579492235650502,0.8326660156250001,102.83216071128845,16,0.0829991744298837,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,16,56.87158465385437,1
0.020942639764996537,0.8884277343750001,174.09941172599792,32,0.02435162203940644,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,57.33959984779358,1
0.013910240101761997,0.8930664062500002,321.4125955104828,64,0.007374904791820569,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,57.948039531707764,1
0.010449260100606473,0.9409667968750001,557.037207365036,128,0.005604736314878789,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,57.9104688167572,1
0.008894127116527855,0.9342285156250001,1122.5411801338196,256,0.0021391519775109114,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,58.4837281703949,1
0.020358282515284133,0.8654296875,104.27963900566101,16,0.0490714381613685,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,16,57.9957857131958,1
0.01560973453945738,0.90791015625,172.2940058708191,32,0.018052578954777965,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,58.85473275184631,1
0.012256591871506375,0.9329101562500001,300.49547934532166,64,0.012156716297531567,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,58.47755169868469,1
0.012397000622478829,0.9344726562500001,548.9700236320496,128,0.004812166062933332,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,56.89342379570007,1
0.015615568483787803,0.940283203125,1069.496609210968,256,0.0030966239106552385,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,57.124531269073486,1
0.03165611349351119,0.8196289062500002,98.20402479171753,16,0.045831630662628076,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,16,56.38736605644226,1
0.031209717366073805,0.8880371093750001,163.3791379928589,32,0.03895065456675162,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,57.44331955909729,1
0.01675139196228656,0.9262695312500001,294.00195956230164,64,0.016917769307540298,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,57.241008043289185,1
0.012727352289810536,0.9034667968750001,556.1110670566559,128,0.005105477538788095,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,56.38500094413757,1
0.010037367017806123,0.9330078125000001,1101.786236524582,256,0.0018501983553426138,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,56.82847499847412,1
0.044746251079114244,0.8271972656250001,100.0257773399353,16,0.043779335110195494,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,16,57.15374398231506,1
0.02730232099901865,0.868359375,172.33977580070496,32,0.020060383926276626,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,57.5056095123291,1
0.01355147178402644,0.916748046875,290.6229739189148,64,0.009432580821641556,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,58.52979302406311,1
0.012337239520912435,0.9280761718750001,553.6030924320221,128,0.005461079680702086,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,57.33349919319153,1
0.011825829494607268,0.930126953125,1082.830328464508,256,0.0013700203233514285,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,57.53562378883362,1
0.019894368701676532,0.8630371093750001,98.4671401977539,16,0.025062299523797016,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,16,56.76538300514221,1
0.029160041014697997,0.8990722656250001,169.4266550540924,32,0.022867856706026535,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,57.83432388305664,1
0.010490764866713551,0.8895507812500001,310.87624645233154,64,0.014758648005309016,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,57.435675859451294,1
0.008242659911487742,0.9458984375,547.9101257324219,128,0.00510262322714472,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,57.5214900970459,1
0.013666595064280264,0.93603515625,1113.6419172286987,256,0.0036732051650809616,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,57.881566524505615,1
0.01663919843276939,0.8329101562500001,104.95482206344604,16,0.032461014311993774,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,16,56.303407430648804,1
0.01646224259260619,0.917431640625,164.01424145698547,32,0.02003157809168843,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,58.30330514907837,1
0.00929766930112194,0.9310058593750001,298.14350986480713,64,0.00572230014460573,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,57.6893835067749,1
0.014162218372048941,0.9376953125,544.1652612686157,128,0.005929611022692072,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,56.99963164329529,1
0.013473457870213331,0.950146484375,1058.945258140564,256,0.0029778911085616144,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,57.407756328582764,1
0.018877148068589745,0.8526367187500001,99.77425694465637,16,0.03320340686760059,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,16,56.45782113075256,1
0.0199273545898483,0.9012695312500001,161.34576177597046,32,0.022877650856193643,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,57.099523067474365,1
0.013081538295147513,0.9298339843750001,295.0146312713623,64,0.007460332786205837,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,56.87863564491272,1
0.013318947767965102,0.91767578125,556.360335111618,128,0.009723696830601147,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,58.11061143875122,1
0.015572789541034634,0.9341796875000001,1068.3255228996277,256,0.003403579606976459,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,57.71490406990051,1
0.03386705180462256,0.8302246093750001,99.17872667312622,16,0.0354415944716987,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,16,56.59127998352051,1
0.013587715468376229,0.8750976562500001,163.9764313697815,32,0.017297765364136186,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,56.99123740196228,1
0.025099776828199645,0.9041503906250001,292.0009524822235,64,0.01833656965542807,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,57.287500619888306,1
0.01614001206681745,0.928662109375,551.8428342342377,128,0.008679423163923228,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,56.92543411254883,1
0.012710360431704627,0.9455078125,1063.0259687900543,256,0.0033542898887777284,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,57.174272775650024,1
0.02171617381810514,0.8689453125000002,101.6673755645752,16,0.03813606898440547,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,16,57.65099287033081,1
0.022916058989764974,0.8906738281250002,164.3036711215973,32,0.022889720157851845,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,57.12015628814697,1
0.013607494683055834,0.91328125,290.11472749710083,64,0.014880772299842304,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,57.26525330543518,1
0.011062041767835247,0.92822265625,546.6307303905487,128,0.004495029360986669,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,56.7338125705719,1
0.011464772498536125,0.944287109375,1047.4227983951569,256,0.0029137921080734097,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,57.825488328933716,1
