mae,top_k,explanation_time,size,mmd,explainer,strategy,method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.032615103321877434,1.0,5.2778260707855225,8,0.021267619374430224,shap,kernel,kernel_thinning,gaussian,4,32,8.0,0.009289979934692383,8
0.014066717825058542,1.0,5.8702638149261475,16,0.00578869190649467,shap,kernel,kernel_thinning,gaussian,4,32,16.0,0.009201765060424805,16
0.009874628649630242,1.0,6.052155256271362,32,0.002686462940260148,shap,kernel,kernel_thinning,gaussian,4,32,32.0,0.03184652328491211,31
0.007856563988656704,1.0,7.239226341247559,64,0.001494791464179801,shap,kernel,kernel_thinning,gaussian,4,32,64.0,0.009205341339111328,62
0.005081174939544404,1.0,9.478496313095093,128,0.0008154868021829076,shap,kernel,kernel_thinning,gaussian,4,32,128.0,0.008659124374389648,119
0.08790294383088885,1.0,5.345188856124878,8,0.4893361421803812,shap,kernel,kernel_thinning,sobolev,4,32,8.0,0.012822389602661133,2
0.08534962549002995,1.0,5.715247392654419,16,0.5052462324484591,shap,kernel,kernel_thinning,sobolev,4,32,16.0,0.012827396392822266,2
0.08534962549002995,1.0,6.332010269165039,32,0.5052462324484591,shap,kernel,kernel_thinning,sobolev,4,32,32.0,0.013947486877441406,2
0.0858999837160944,1.0,7.947574615478516,64,0.49980517815943726,shap,kernel,kernel_thinning,sobolev,4,32,64.0,0.012764453887939453,2
0.08561781559023929,1.0,9.918598890304565,128,0.5024037443271148,shap,kernel,kernel_thinning,sobolev,4,32,128.0,0.012771368026733398,2
0.01872849969567029,1.0,4.911783695220947,8,0.017380444282150354,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,8.0,0.007668018341064453,8
0.014073902168883445,1.0,5.858754634857178,16,0.006466663822436658,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,0.009176492691040039,16
0.009781453746685275,1.0,6.47220778465271,32,0.0030457934652113883,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,0.016017436981201172,30
0.007267197713298159,1.0,8.988481283187866,64,0.0012770100402890727,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,64.0,0.008848905563354492,61
0.004262884757439905,1.0,10.858563661575317,128,0.0006725809647071257,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,128.0,0.008904218673706055,118
0.022955326386771925,1.0,5.22915506362915,8,0.015264395307705514,shap,kernel,kernel_thinning,matern,4,32,8.0,0.011426687240600586,8
0.014089353125366076,1.0,5.521302223205566,16,0.006003822297125594,shap,kernel,kernel_thinning,matern,4,32,16.0,0.011184930801391602,16
0.00787650791665924,1.0,6.18304181098938,32,0.002789348517934387,shap,kernel,kernel_thinning,matern,4,32,32.0,0.01121973991394043,32
0.0049696647151857565,1.0,7.581308603286743,64,0.0012092888915035682,shap,kernel,kernel_thinning,matern,4,32,64.0,0.011867761611938477,64
0.0026578727136903537,1.0,10.106654167175293,128,0.0006717911391459497,shap,kernel,kernel_thinning,matern,4,32,128.0,0.011283397674560547,128
0.032615103321877434,1.0,5.209066867828369,8,0.021267619374430224,shap,kernel,kernel_thinning,gaussian,4,32,8.0,0.028628826141357422,8
0.014066717825058542,1.0,5.833381414413452,16,0.00578869190649467,shap,kernel,kernel_thinning,gaussian,4,32,16.0,0.009275197982788086,16
0.006965304253921332,1.0,6.170854330062866,32,0.0028622672624235568,shap,kernel,kernel_thinning,gaussian,4,32,32.0,0.008789539337158203,30
0.005118566992769045,1.0,7.4077184200286865,64,0.0017438248542219759,shap,kernel,kernel_thinning,gaussian,4,32,64.0,0.008864879608154297,63
0.003121348694086389,1.0,10.216091632843018,128,0.0006748119414507481,shap,kernel,kernel_thinning,gaussian,4,32,128.0,0.009119749069213867,122
0.08790294383088885,1.0,5.081388711929321,8,0.4893361421803812,shap,kernel,kernel_thinning,sobolev,4,32,8.0,0.013266801834106445,2
0.08534962549002995,1.0,5.6633007526397705,16,0.5052462324484591,shap,kernel,kernel_thinning,sobolev,4,32,16.0,0.012641429901123047,2
0.07273378698365957,1.0,6.243088722229004,32,0.5706893539380233,shap,kernel,kernel_thinning,sobolev,4,32,32.0,0.012829303741455078,2
0.0858999837160944,1.0,7.22619104385376,64,0.49980517815943726,shap,kernel,kernel_thinning,sobolev,4,32,64.0,0.026653051376342773,2
0.08561781559023929,1.0,10.780937433242798,128,0.5024037443271148,shap,kernel,kernel_thinning,sobolev,4,32,128.0,0.012863397598266602,2
0.01872849969567029,1.0,5.289727449417114,8,0.017380444282150354,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,8.0,0.009123563766479492,8
0.014073902168883445,1.0,5.843615293502808,16,0.006466663822436658,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,0.007936239242553711,16
0.00655671397980274,1.0,6.3928587436676025,32,0.0025214269164233194,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,0.007656097412109375,32
0.004262316961247385,1.0,7.560214042663574,64,0.0011186957885281346,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,64.0,0.008296728134155273,63
0.004001273875682628,1.0,9.408024549484253,128,0.000657884745825621,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,128.0,0.0077207088470458984,122
0.022955326386771925,1.0,5.03758978843689,8,0.015264395307705514,shap,kernel,kernel_thinning,matern,4,32,8.0,0.011077642440795898,8
0.014089353125366076,1.0,5.473678350448608,16,0.006003822297125594,shap,kernel,kernel_thinning,matern,4,32,16.0,0.011290311813354492,16
