mae,top_k,explanation_time,size,mmd,explainer,strategy,method,data_modification_method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.002085255781502409,0.35280000000000006,614.4751908779144,5,0.10164974036656449,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,4,0.0017175674438476562,5
0.0013435764350292942,0.4736,852.5129148960114,10,0.04915370172760386,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,8,0.0019199848175048828,10
0.001131010386913693,0.48416000000000003,1345.4859330654144,20,0.02395338265423791,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,16,0.0018093585968017578,20
0.0010304938704878794,0.55984,2298.0536584854126,40,0.01349827384827329,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,32,0.0018031597137451172,40
0.0008472845041751757,0.5897600000000001,4273.152867794037,80,0.007064650114426307,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,64,0.0016181468963623047,80
0.00303804680858922,0.34208,593.4731512069702,5,0.10857651173718935,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,4,0.001720428466796875,5
0.0012114284654594148,0.46832000000000007,847.4363031387329,10,0.0416131988288142,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,8,0.002513408660888672,10
0.0012252283206041943,0.50432,1343.6928803920746,20,0.021655746357605754,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,16,0.011087894439697266,20
0.0010078804525486674,0.5648,2342.1173758506775,40,0.010234543323072887,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,32,0.0018754005432128906,40
0.0008428460242225474,0.62608,4139.820534944534,80,0.006208920396505557,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,64,0.0056231021881103516,80
0.0015651248756763997,0.39376,582.1647763252258,5,0.10854624372358584,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,4,0.0017595291137695312,5
0.0013095598577944037,0.48976000000000003,816.5209233760834,10,0.04861884065964428,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,8,0.001798391342163086,10
0.0012546844632887056,0.45903999999999995,1268.8852052688599,20,0.023630568679136044,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,16,0.002048492431640625,20
0.0010343356188685063,0.5184,2202.25469827652,40,0.011540429302366706,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,32,0.0018360614776611328,40
0.0007822730789404401,0.6441600000000001,4055.7138035297394,80,0.006572485039788578,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,64,0.0015685558319091797,80
0.0012995644883252533,0.28768,577.594559431076,5,0.10429535456220967,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,4,0.0017349720001220703,5
0.0018163597834857115,0.37984,806.3873722553253,10,0.04942010979705019,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,8,0.005458354949951172,10
0.0012833185952326616,0.47216,1265.4658153057098,20,0.023207340757833317,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,16,0.0018334388732910156,20
0.0009823433844685359,0.53264,2192.1616625785828,40,0.01057500274432549,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,32,0.00587916374206543,40
0.0008415535063268586,0.63952,4056.7697632312775,80,0.006115079609385454,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,64,0.0015382766723632812,80
0.002276303792808745,0.35792,580.7227017879486,5,0.0927412571218812,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,4,0.0017244815826416016,5
0.0015013224688704711,0.40208,810.5137121677399,10,0.04609998524102249,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,8,0.0017955303192138672,10
0.001075211139087886,0.48928,1273.6912713050842,20,0.024189575121272955,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,16,0.0017926692962646484,20
0.001092999980254281,0.55456,2144.764480113983,40,0.013602386050386162,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,32,0.0017232894897460938,40
0.0008097269221897952,0.61424,3949.053699016571,80,0.006057956941778797,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,64,0.009422779083251953,80
0.00230527595715248,0.3616,561.1209061145782,5,0.10679363654915597,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,4,0.001718282699584961,5
0.0015369577940899891,0.39184,784.281849861145,10,0.04765092087231709,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,8,0.0017135143280029297,10
0.00107061826614759,0.50992,1239.1918051242828,20,0.022682247398062405,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,16,0.0017507076263427734,20
0.0009323926228845852,0.54288,2155.0956330299377,40,0.011735394762475038,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,32,0.0017299652099609375,39
0.0008108717655695531,0.6219199999999999,3971.7972497940063,80,0.0066253988966046284,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,64,0.0016143321990966797,80
0.0017161315501845738,0.392,560.8052639961243,5,0.09816400087293586,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,4,0.0017008781433105469,5
0.0014583508086075836,0.40176000000000006,789.7402725219727,10,0.051960670272659326,shapiq,kernel,kernel_thinning,stratified,Not needed,Not needed,Not needed,8,0.0017747879028320312,10
