mae,top_k,explanation_time,size,mmd,explainer,strategy,method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.004026868765503485,0.70849609375,4235.463675498962,16,0.014255419412773418,shapiq,kernel,kernel_thinning,gaussian,4,32,16.0,0.2845029830932617,16
0.003206999608996696,0.7576660156250001,7175.875253915787,32,0.006184607282122334,shapiq,kernel,kernel_thinning,gaussian,4,32,32.0,0.28575873374938965,32
0.0025928889360395625,0.845703125,12984.89253115654,64,0.0026636202468141024,shapiq,kernel,kernel_thinning,gaussian,4,32,64.0,0.29019880294799805,64
0.0021592883841669522,0.8859863281250001,24751.3061773777,128,0.0011254666051904172,shapiq,kernel,kernel_thinning,gaussian,4,32,128.0,0.2919468879699707,128
0.002017192840702444,0.8973144531250001,48115.833102703094,256,0.0005970399732706522,shapiq,kernel,kernel_thinning,gaussian,4,32,256.0,0.29080724716186523,251
0.054479612068825616,0.133740234375,4226.067809343338,16,0.6133654329438283,shapiq,kernel,kernel_thinning,sobolev,4,32,16.0,0.9349184036254883,2
0.051704509964390445,0.1361328125,7137.293939590454,32,0.5959186322511423,shapiq,kernel,kernel_thinning,sobolev,4,32,32.0,0.9550344944000244,2
0.05170220591690657,0.135400390625,13014.960756778717,64,0.5959186322511423,shapiq,kernel,kernel_thinning,sobolev,4,32,64.0,0.936406135559082,2
0.05169265638189509,0.13491210937499998,24697.288702964783,128,0.5959186322511425,shapiq,kernel,kernel_thinning,sobolev,4,32,128.0,0.9369158744812012,2
0.051696897569228614,0.1349609375,46834.53418636322,256,0.5959186322511424,shapiq,kernel,kernel_thinning,sobolev,4,32,256.0,0.9053537845611572,2
0.004165625081546333,0.663232421875,4166.671671867371,16,0.014726101201625208,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,0.2728922367095947,16
0.003113730702232088,0.7937500000000001,7076.343658208847,32,0.00649055462378223,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,0.2969512939453125,32
0.002589890183652793,0.8403320312500002,12809.801859855652,64,0.002713471018949476,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,64.0,0.27814817428588867,64
0.002253781725913426,0.8802246093750001,23652.608754634857,128,0.0012009879752863384,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,128.0,0.27696919441223145,128
0.002079454173465364,0.8889648437500001,45134.85281538963,256,0.0005650026565454658,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,256.0,0.27034783363342285,254
0.004332863605036602,0.7022460937499999,3968.7537767887115,16,0.014896406294283682,shapiq,kernel,kernel_thinning,matern,4,32,16.0,0.34869861602783203,16
