mae,top_k,explanation_time,size,mmd,explainer,strategy,method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.11704735457897186,0.7547330960854092,88.94674897193909,8,0.11504236466923251,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,8,80.63395690917969,1
0.07603699713945389,0.8422775800711745,138.22933077812195,16,0.05719581690176401,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,16,100.98055768013,1
0.05809342861175537,0.8713167259786475,242.53772044181824,32,0.031169693068821447,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,32,100.17384386062622,1
0.05149136856198311,0.8799999999999999,358.85258388519287,64,0.019371379124877353,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,64,60.34858059883118,1
0.02941901795566082,0.939644128113879,570.2324738502502,128,0.01419765349261759,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,128,120.29661083221436,1
0.1287001520395279,0.7219928825622777,82.3802399635315,8,0.11484255634122209,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,8,60.635271310806274,1
0.07949268072843552,0.8237722419928827,141.13280749320984,16,0.05763126755446374,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,16,80.71653890609741,1
0.05692167207598686,0.8898220640569394,243.03374767303467,32,0.02878788364571866,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,32,60.41442942619324,1
0.04344022274017334,0.9125978647686833,359.40203070640564,64,0.018171232266934567,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,64,60.236966609954834,1
0.02755529247224331,0.9404982206405694,573.9727244377136,128,0.010414239226696043,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,128,99.81667947769165,1
0.12034761160612106,0.7564412811387898,83.56393337249756,8,0.10727873715472064,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,8,100.77387595176697,1
0.06891755759716034,0.8222064056939501,141.46450090408325,16,0.04420993858397154,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,16,60.26032114028931,1
0.06402096152305603,0.8637722419928825,243.87216591835022,32,0.0359677065729504,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,32,81.17153763771057,1
0.04485420510172844,0.8912455516014234,359.7538356781006,64,0.01937741154928796,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,64,60.413989305496216,1
0.040453460067510605,0.9104626334519573,579.9248464107513,128,0.018514978877237465,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,128,61.211501598358154,1
0.12014587223529816,0.747473309608541,84.93784999847412,8,0.11111389589732978,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,8,100.83055520057678,1
0.08167289942502975,0.8360142348754448,142.82535815238953,16,0.048161446224469606,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,16,59.49151682853699,1
0.060604728758335114,0.8772953736654804,247.53874611854553,32,0.03156659436357068,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,32,59.971903562545776,1
0.04929697886109352,0.904626334519573,363.6397407054901,64,0.016847906381518618,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,64,100.64712953567505,1
0.02934114821255207,0.9323843416370107,595.3657968044281,128,0.010378887491450661,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,128,80.01257610321045,1
0.10981909930706024,0.7987188612099643,86.65130114555359,8,0.10867130923289203,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,8,59.95347189903259,1
0.09373392909765244,0.8351601423487545,143.58086252212524,16,0.07154390535459815,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,16,80.2985942363739,1
0.04517262056469917,0.9030604982206407,250.33011293411255,32,0.025642391988742352,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,32,100.95707488059998,1
0.05838913843035698,0.8809964412811387,366.2262933254242,64,0.021974275625279593,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,64,101.4788076877594,1
0.029222290962934494,0.9323843416370107,598.4048342704773,128,0.01113536021068362,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,128,80.62532424926758,1
0.09595194458961487,0.8230604982206404,87.97920441627502,8,0.10834047650923134,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,8,60.806612730026245,1
0.07810616493225098,0.8404270462633453,145.9243245124817,16,0.04754644073608749,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,16,101.35291934013367,1
0.058358240872621536,0.8807117437722419,251.11584758758545,32,0.03192327727835104,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,32,59.50886106491089,1
0.051225848495960236,0.9007829181494661,374.9507575035095,64,0.02232057077403632,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,64,121.97128486633301,1
0.024942638352513313,0.941779359430605,594.1265065670013,128,0.011960505886132955,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,128,79.6184754371643,1
0.13444942235946655,0.7446263345195728,87.69061923027039,8,0.13631235269523218,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,8,81.02379894256592,1
0.09080097079277039,0.8180782918149467,145.38961791992188,16,0.06313760732516449,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,16,59.636378049850464,1
0.06495567411184311,0.8647686832740213,250.97003054618835,32,0.038164258068027423,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,32,60.862475872039795,1
0.041678737848997116,0.9054804270462632,371.55149006843567,64,0.017005348697130773,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,64,102.25697231292725,1
0.03260960802435875,0.9385053380782917,590.495493888855,128,0.011014254581739213,expected_gradients,na,arfpy,Not needed,Not needed,Not needed,128,100.86852097511292,1
