mae,top_k,explanation_time,size,mmd,explainer,strategy,method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.09165179839138204,0.8258789062500002,14.354308843612671,8,0.11684205614722687,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,8,0.004547119140625,8
0.0789908232105146,0.8617187500000001,17.354117155075073,16,0.07600882949339427,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.008128643035888672,16
0.05595740305683069,0.8880859375000001,27.075945377349854,32,0.043906562121912907,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.015106439590454102,32
0.04435218917245108,0.90400390625,59.20143103599548,64,0.021661807541743516,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.02910447120666504,64
0.027823216941151193,0.9354492187500001,124.06379628181458,128,0.010112242976460295,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.05521392822265625,128
0.09165179839138204,0.8258789062500002,14.277107000350952,8,0.11684205614722687,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,8,0.004325151443481445,8
0.0789908232105146,0.8617187500000001,17.37489080429077,16,0.07600882949339427,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.008039712905883789,16
0.05595740305683069,0.8880859375000001,26.668009042739868,32,0.043906562121912907,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.03037858009338379,32
0.04435218917245108,0.90400390625,54.48743271827698,64,0.021661807541743516,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.02871870994567871,64
0.027823216941151193,0.9354492187500001,124.78050088882446,128,0.010112242976460295,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.055783987045288086,128
0.09165179839138204,0.8258789062500002,14.837562799453735,8,0.11684205614722687,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,8,0.004712343215942383,8
0.0789908232105146,0.8617187500000001,17.275047302246094,16,0.07600882949339427,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.011246204376220703,16
0.05595740305683069,0.8880859375000001,26.43132257461548,32,0.043906562121912907,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.015179634094238281,32
0.04435218917245108,0.90400390625,55.99010348320007,64,0.021661807541743516,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.028692960739135742,64
0.027823216941151193,0.9354492187500001,122.65057396888733,128,0.010112242976460295,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.05587506294250488,128
0.09165179839138204,0.8258789062500002,14.805607557296753,8,0.11684205614722687,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,8,0.0046918392181396484,8
0.0789908232105146,0.8617187500000001,18.090461492538452,16,0.07600882949339427,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.008630752563476562,16
0.05595740305683069,0.8880859375000001,27.078830242156982,32,0.043906562121912907,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.014637947082519531,32
0.04435218917245108,0.90400390625,54.30934238433838,64,0.021661807541743516,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.02808547019958496,64
0.027823216941151193,0.9354492187500001,123.87088298797607,128,0.010112242976460295,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.05598735809326172,128
0.09165179839138204,0.8258789062500002,14.70120906829834,8,0.11684205614722687,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,8,0.004437446594238281,8
0.0789908232105146,0.8617187500000001,17.31727695465088,16,0.07600882949339427,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.00771641731262207,16
0.05595740305683069,0.8880859375000001,26.984370470046997,32,0.043906562121912907,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.014630794525146484,32
0.04435218917245108,0.90400390625,57.14467930793762,64,0.021661807541743516,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.028089046478271484,64
0.027823216941151193,0.9354492187500001,122.36733484268188,128,0.010112242976460295,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.056838274002075195,128
0.09165179839138204,0.8258789062500002,14.582226514816284,8,0.11684205614722687,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,8,0.004375934600830078,8
0.0789908232105146,0.8617187500000001,18.13361430168152,16,0.07600882949339427,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.0080413818359375,16
0.05595740305683069,0.8880859375000001,27.700332403182983,32,0.043906562121912907,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.014378547668457031,32
0.04435218917245108,0.90400390625,52.36973738670349,64,0.021661807541743516,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.028986454010009766,64
0.027823216941151193,0.9354492187500001,123.22478175163269,128,0.010112242976460295,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.054773569107055664,128
0.09165179839138204,0.8258789062500002,14.3518705368042,8,0.11684205614722687,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,8,0.004332065582275391,8
0.0789908232105146,0.8617187500000001,17.342610597610474,16,0.07600882949339427,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.007688045501708984,16
0.05595740305683069,0.8880859375000001,26.554524660110474,32,0.043906562121912907,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.028176069259643555,32
0.04435218917245108,0.90400390625,54.20105266571045,64,0.021661807541743516,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.029148101806640625,64
