mae,top_k,explanation_time,size,mmd,explainer,strategy,method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.04168279297802099,0.8611328125000002,66.18879580497742,16,0.04244584435603138,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.11600971221923828,16
0.011076507483345403,0.9165527343750001,130.23335194587708,32,0.01744574890065209,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.1078801155090332,32
0.017014218938441905,0.9145996093750001,237.87758255004883,64,0.014297096297269163,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.39382052421569824,64
0.010264639727783461,0.939453125,443.5239200592041,128,0.013043566601603107,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.7713162899017334,128
0.007837567533111997,0.934765625,965.4420130252838,256,0.012454123204111822,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,256,0.8057327270507812,247
0.04168279297802099,0.8611328125000002,69.789226770401,16,0.04244584435603138,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.05566000938415527,16
0.011076507483345403,0.9165527343750001,115.73560237884521,32,0.01744574890065209,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.2922344207763672,32
0.017014218938441905,0.9145996093750001,214.3452217578888,64,0.014297096297269163,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.2971041202545166,64
0.010264639727783461,0.939453125,430.53363156318665,128,0.013043566601603107,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.4621868133544922,128
0.007837567533111997,0.934765625,974.6358337402344,256,0.012454123204111822,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,256,1.209580421447754,247
0.04168279297802099,0.8611328125000002,69.44943022727966,16,0.04244584435603138,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.08646750450134277,16
0.011076507483345403,0.9165527343750001,115.38772964477539,32,0.01744574890065209,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.1068108081817627,32
0.017014218938441905,0.9145996093750001,216.70596718788147,64,0.014297096297269163,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.1989281177520752,64
0.010264639727783461,0.939453125,429.92188358306885,128,0.013043566601603107,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.38495612144470215,128
0.007837567533111997,0.934765625,1002.2099916934967,256,0.012454123204111822,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,256,0.7731847763061523,247
0.04168279297802099,0.8611328125000002,72.7136116027832,16,0.04244584435603138,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.05313444137573242,16
0.011076507483345403,0.9165527343750001,118.55077075958252,32,0.01744574890065209,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.136962890625,32
0.017014218938441905,0.9145996093750001,218.5481219291687,64,0.014297096297269163,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.20194768905639648,64
0.010264639727783461,0.939453125,438.9088227748871,128,0.013043566601603107,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.4044191837310791,128
0.007837567533111997,0.934765625,979.8016040325165,256,0.012454123204111822,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,256,0.8121178150177002,247
0.04168279297802099,0.8611328125000002,70.49460220336914,16,0.04244584435603138,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.057544708251953125,16
0.011076507483345403,0.9165527343750001,116.24596238136292,32,0.01744574890065209,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.11166262626647949,32
0.017014218938441905,0.9145996093750001,214.08454251289368,64,0.014297096297269163,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.1907520294189453,64
0.010264639727783461,0.939453125,433.7826819419861,128,0.013043566601603107,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.42149853706359863,128
0.007837567533111997,0.934765625,994.6303117275238,256,0.012454123204111822,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,256,0.7839305400848389,247
0.04168279297802099,0.8611328125000002,69.26825618743896,16,0.04244584435603138,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.055090904235839844,16
0.011076507483345403,0.9165527343750001,118.60587668418884,32,0.01744574890065209,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.11265826225280762,32
0.017014218938441905,0.9145996093750001,221.1994206905365,64,0.014297096297269163,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.20206594467163086,64
0.010264639727783461,0.939453125,428.73783016204834,128,0.013043566601603107,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.40021848678588867,128
0.007837567533111997,0.934765625,1007.2069008350372,256,0.012454123204111822,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,256,1.1112849712371826,247
0.04168279297802099,0.8611328125000002,70.44109964370728,16,0.04244584435603138,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,16,0.05614948272705078,16
0.011076507483345403,0.9165527343750001,118.99689841270447,32,0.01744574890065209,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,32,0.10744023323059082,32
0.017014218938441905,0.9145996093750001,227.53071212768555,64,0.014297096297269163,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,64,0.18970680236816406,64
0.010264639727783461,0.939453125,443.4644331932068,128,0.013043566601603107,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,128,0.3896901607513428,128
0.007837567533111997,0.934765625,974.42475938797,256,0.012454123204111822,shap,kernel,stein_thinning,Not needed,Not needed,Not needed,256,0.774789571762085,247
