mae,top_k,explanation_time,size,mmd,explainer,strategy,method,data_modification_method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.07013257713304229,0.8,3.4800381660461426,8,0.16986917594463558,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,8,38.826650857925415,1
0.06001132446505192,1.0,2.7473201751708984,16,0.04125365858376506,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,16,64.94560933113098,1
0.07175176615121719,0.8,7.258473634719849,32,0.01830222125532882,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,52.18492674827576,1
0.052145846449864176,1.0,11.584681272506714,64,0.014705683850712192,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,66.55541563034058,1
0.043460000590437725,0.8,24.734757661819458,128,0.007223207257792019,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,65.97627305984497,1
0.13287970079407052,0.8,1.6664376258850098,8,0.10659767347147514,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,8,78.68992972373962,1
0.23762854669759628,0.4,12.173573970794678,16,0.06477613360947126,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,16,80.29261684417725,1
0.06335943380981729,0.6,5.13395094871521,32,0.022876822894676296,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,51.34259390830994,1
0.07099538659110448,0.8,9.968700885772705,64,0.020838056258548454,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,106.18358755111694,1
0.03773603079376388,0.8,18.867294311523438,128,0.006779241749642562,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,64.7504460811615,1
0.32022277662890875,0.8,3.5448672771453857,8,0.16993819619511108,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,8,49.753559827804565,1
0.07581484588742554,0.8,2.743912935256958,16,0.0308806605568942,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,16,64.40775418281555,1
0.04262951819441583,0.8,6.185731410980225,32,0.027153369857494614,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,50.75242757797241,1
0.06990730878768688,0.8,9.836508989334106,64,0.020637486857825016,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,36.669647216796875,1
0.03617181366643552,0.8,22.75047206878662,128,0.00727902313114015,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,50.46988892555237,1
0.11105613426257484,0.8,1.5733366012573242,8,0.14439015843290187,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,8,50.870675563812256,1
0.07909829371418634,0.8,3.520078659057617,16,0.051232944692719606,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,16,51.12652373313904,1
0.04154370325548189,0.8,5.180037498474121,32,0.030689102955471725,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,65.22327303886414,1
0.05398799628692083,1.0,9.7654128074646,64,0.0116386299806846,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,37.00552463531494,1
0.06808946402838643,0.8,19.422869443893433,128,0.007147417462508909,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,78.66455745697021,1
0.15157766253284563,0.6,1.877934455871582,8,0.10646746741479368,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,8,108.11739206314087,1
0.31575954961712993,0.8,7.13379693031311,16,0.03589929915205603,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,16,64.93172717094421,1
0.1974666087353401,0.6,17.857406616210938,32,0.049129759197931944,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,79.96379470825195,1
0.08082592004338857,0.6,14.841196775436401,64,0.011070158809755481,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,80.80772423744202,1
0.05394233276232095,0.8,18.75074052810669,128,0.007708117693497496,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,51.209681034088135,1
0.29860865018122246,0.8,2.110434055328369,8,0.11908324495766254,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,8,37.84391665458679,1
0.0750504327629864,0.8,2.7651543617248535,16,0.05512538817757423,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,16,51.28427457809448,1
0.061635123264832635,1.0,5.3460938930511475,32,0.03137486537077777,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,50.82706880569458,1
0.046215372095152564,0.8,9.777936220169067,64,0.01950582669378048,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,51.79414176940918,1
0.05501887978559805,0.8,23.68668031692505,128,0.009307013889588878,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,51.58867835998535,1
0.1009830658434943,0.6,2.0358753204345703,8,0.08088060307537859,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,8,51.255940675735474,1
0.28317184281512753,0.6,20.47979974746704,16,0.03954558057744545,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,16,52.38287544250488,1
0.07938167185183931,0.6,5.012962341308594,32,0.024162678353011724,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,65.20157480239868,1
0.0469164215902073,1.0,9.890098810195923,64,0.019120839442492044,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,50.807177782058716,1
0.04342359281188757,0.8,19.056042432785034,128,0.01103579305699326,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,64.23557877540588,1
0.26847061819113527,0.6,1.884758472442627,8,0.09168184435158128,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,8,65.47907972335815,1
0.11607767203627092,0.8,3.4619669914245605,16,0.04962510757522681,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,16,65.1554217338562,1
