mae,top_k,explanation_time,size,mmd,explainer,strategy,method,data_modification_method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.01643964484459321,1.0,1.9776322841644287,5,0.03535645939066845,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,4,0.0014293193817138672,5
0.019204953673530412,1.0,0.6762514114379883,10,0.015891208363692066,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,8,0.0015215873718261719,10
0.013192694169054497,1.0,1.0860984325408936,20,0.009850931427066167,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,16,0.0014615058898925781,19
0.015170130998449646,1.0,1.4531121253967285,40,0.0041178279980633725,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,32,0.0014829635620117188,40
0.01525386423906808,1.0,4.442270755767822,80,0.004585715516056577,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,64,0.0012788772583007812,80
0.017126786479436953,1.0,0.8964657783508301,5,0.0383401496684288,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,4,0.0014622211456298828,5
0.017148505614879548,1.0,0.9313008785247803,10,0.015304318739814193,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,8,0.0015218257904052734,10
0.024067552833361764,1.0,0.6419165134429932,20,0.011453395625220297,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,16,0.0014863014221191406,20
0.014485015955765356,1.0,1.474189043045044,40,0.003839626559646536,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,32,0.0014889240264892578,35
0.015275519331145845,1.0,3.7336881160736084,80,0.004622503452812232,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,64,0.0013117790222167969,80
0.05424124111039637,1.0,0.3814396858215332,5,0.052025292512817733,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,4,0.0014719963073730469,5
0.00945822097700803,1.0,0.8129141330718994,10,0.01715401482220813,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,8,0.001455068588256836,10
0.02969096884864082,1.0,0.6747446060180664,20,0.005871764265656054,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,16,0.0014884471893310547,20
0.02027401238664072,1.0,1.462550401687622,40,0.004680744782964874,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,32,0.0014386177062988281,37
0.01274630886823428,1.0,4.4971513748168945,80,0.004329407898082005,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,64,0.0012519359588623047,80
0.01681657607859429,1.0,0.5672602653503418,5,0.04510514329293924,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,4,0.0015172958374023438,5
0.023784707185122617,1.0,0.3942732810974121,10,0.020162484970073002,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,8,0.0014562606811523438,10
0.013843434326924985,1.0,0.8620452880859375,20,0.010942783885068308,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,16,0.001638174057006836,20
0.014608424771273831,1.0,2.1689021587371826,40,0.004541717196968276,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,32,0.0014293193817138672,37
0.013840782540802576,1.0,3.763767957687378,80,0.004149741872132906,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,64,0.0012774467468261719,80
0.017451522945991216,1.0,0.6550986766815186,5,0.05166849478080049,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,4,0.0014200210571289062,5
0.016559757699431733,1.0,0.526580810546875,10,0.016008955879309616,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,8,0.0014727115631103516,10
0.013025113442371648,1.0,1.0870048999786377,20,0.01030215507363319,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,16,0.0014815330505371094,20
0.01607481026708313,1.0,1.1670734882354736,40,0.0038528150142871365,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,32,0.0014526844024658203,38
0.016094969223676328,1.0,2.28385066986084,80,0.003393568109409162,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,64,0.0012631416320800781,80
0.018935517894559217,1.0,0.5524792671203613,5,0.036079690260618635,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,4,0.0014295578002929688,5
0.04825824580981717,1.0,0.29417991638183594,10,0.0184908336947619,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,8,0.0014607906341552734,10
0.016307311195984688,1.0,1.4803929328918457,20,0.010866821998949505,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,16,0.0014743804931640625,19
0.013258001437116279,1.0,1.7964906692504883,40,0.00583877962312862,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,32,0.0016324520111083984,38
0.015847615837045977,1.0,4.488221883773804,80,0.0040651529125883545,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,64,0.0013020038604736328,80
0.02061215502691793,1.0,0.8598861694335938,5,0.04935677499600366,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,4,0.0014281272888183594,5
0.08264820741282798,1.0,0.30899786949157715,10,0.01761598057029823,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,8,0.00146484375,10
0.03554721472571394,1.0,0.6518573760986328,20,0.008387698437531843,sage,permutation,kernel_thinning,stratified,Not needed,Not needed,Not needed,16,0.0014605522155761719,19
